OrderID,DateKey,ClientID,SKUID,WarehouseID,Quantity,Revenue,COGS,FulfillmentCost,OrderDate,ShipDate,DeliveryDate,PromisedDeliveryDate
3830,20250717,2,59,1,5,16441.05,13380.85,2820.7,2025-07-17,2025-07-18,2025-07-22,2025-07-22
3831,20250717,2,25,2,5,2191.0,1112.05,395.85,2025-07-17,2025-07-18,2025-07-22,2025-07-22
3832,20250717,2,38,1,5,19204.7,14965.25,3107.31,2025-07-17,2025-07-18,2025-07-21,2025-07-22
3833,20250717,12,49,1,1,2327.69,1439.96,400.77,2025-07-17,2025-07-22,2025-07-24,2025-07-24
3834,20250717,5,56,2,3,20056.2,15577.83,3562.55,2025-07-17,2025-07-19,2025-07-23,2025-07-23
3835,20250717,5,59,1,5,16441.05,13380.85,2744.56,2025-07-17,2025-07-18,2025-07-21,2025-07-23
3836,20250717,4,49,4,5,11638.45,7199.8,3115.18,2025-07-17,2025-07-18,2025-07-20,2025-07-23
3837,20250718,6,10,3,2,2420.1,1870.44,386.14,2025-07-18,2025-07-23,2025-07-25,2025-07-25
3838,20250718,7,6,1,1,1448.26,721.58,206.31,2025-07-18,2025-07-20,2025-07-22,2025-07-25
3839,20250718,1,5,2,1,789.97,469.53,143.29,2025-07-18,2025-07-20,2025-07-22,2025-07-23
3840,20250718,8,29,3,1,925.11,689.38,175.84,2025-07-18,2025-07-20,2025-07-24,2025-07-25
3841,20250718,7,24,3,3,2539.62,1252.47,452.93,2025-07-18,2025-07-19,2025-07-21,2025-07-25
3842,20250718,12,54,4,2,6028.04,4261.68,1619.72,2025-07-18,2025-07-19,2025-07-26,2025-07-25
3843,20250718,5,8,4,2,1208.42,733.44,310.95,2025-07-18,2025-07-19,2025-07-21,2025-07-24
3844,20250718,10,55,5,3,31410.15,22371.12,5683.69,2025-07-18,2025-07-19,2025-07-21,2025-07-24
3845,20250718,2,40,5,1,3395.91,2638.87,552.87,2025-07-18,2025-07-23,2025-07-27,2025-07-23
3846,20250718,12,25,5,4,1752.8,889.64,352.02,2025-07-18,2025-07-19,2025-07-21,2025-07-25
3847,20250718,12,47,3,2,2818.2,2066.5,430.23,2025-07-18,2025-07-19,2025-07-23,2025-07-25
3848,20250718,2,26,3,4,12123.48,7928.76,2261.46,2025-07-18,2025-07-21,2025-07-23,2025-07-23
3849,20250718,2,41,4,3,3507.3,2447.85,989.38,2025-07-18,2025-07-19,2025-07-22,2025-07-23
3850,20250718,7,54,3,4,12056.08,8523.36,2329.05,2025-07-18,2025-07-19,2025-07-21,2025-07-25
3851,20250718,5,32,3,1,2546.71,1789.82,464.86,2025-07-18,2025-07-19,2025-07-22,2025-07-24
3852,20250718,3,43,4,3,4407.39,2663.55,1099.29,2025-07-18,2025-07-20,2025-07-23,2025-07-24
3853,20250718,8,4,4,2,2193.24,1241.58,490.04,2025-07-18,2025-07-19,2025-07-22,2025-07-25
3854,20250718,8,59,4,5,16441.05,13380.85,3912.48,2025-07-18,2025-07-19,2025-07-21,2025-07-25
3855,20250718,4,36,2,1,3183.54,2342.24,568.85,2025-07-18,2025-07-19,2025-07-21,2025-07-24
3856,20250718,3,58,4,1,10833.23,7897.25,2571.14,2025-07-18,2025-07-23,2025-07-27,2025-07-24
3857,20250718,11,2,4,2,1282.48,679.2,360.4,2025-07-18,2025-07-21,2025-07-23,2025-07-23
3858,20250718,7,3,2,1,1059.1,536.75,191.07,2025-07-18,2025-07-21,2025-07-23,2025-07-25
3859,20250718,1,27,4,3,5778.45,3740.43,1612.08,2025-07-18,2025-07-19,2025-07-26,2025-07-23
3860,20250718,7,45,5,3,5265.69,3410.82,862.91,2025-07-18,2025-07-19,2025-07-21,2025-07-25
3861,20250718,2,41,3,5,5845.5,4079.75,995.24,2025-07-18,2025-07-19,2025-07-26,2025-07-23
3862,20250718,5,14,1,4,15390.52,11936.72,2190.31,2025-07-18,2025-07-20,2025-07-22,2025-07-24
3863,20250718,3,15,3,4,17039.84,13133.36,2923.58,2025-07-18,2025-07-21,2025-07-23,2025-07-24
3864,20250718,7,23,2,5,3771.15,2208.85,782.16,2025-07-18,2025-07-19,2025-07-21,2025-07-25
3865,20250718,11,4,2,2,2193.24,1241.58,489.32,2025-07-18,2025-07-19,2025-07-22,2025-07-23
3866,20250718,2,7,4,2,1046.2,591.6,265.95,2025-07-18,2025-07-19,2025-07-21,2025-07-23
3867,20250718,10,18,3,4,8117.96,7209.0,1546.72,2025-07-18,2025-07-19,2025-07-22,2025-07-24
3868,20250719,1,14,3,2,7695.26,5968.36,1241.19,2025-07-19,2025-07-21,2025-07-24,2025-07-24
3869,20250719,9,38,4,3,11522.82,8979.15,3079.35,2025-07-19,2025-07-20,2025-07-27,2025-07-26
3870,20250719,10,19,2,5,5088.4,2666.2,1082.19,2025-07-19,2025-07-20,2025-07-22,2025-07-25
3871,20250719,10,47,1,3,4227.3,3099.75,583.37,2025-07-19,2025-07-20,2025-07-23,2025-07-25
3872,20250719,10,23,5,4,3016.92,1767.08,568.78,2025-07-19,2025-07-21,2025-07-25,2025-07-25
3873,20250719,6,47,1,4,5636.4,4133.0,843.79,2025-07-19,2025-07-21,2025-07-23,2025-07-26
3874,20250719,9,49,3,5,11638.45,7199.8,2125.87,2025-07-19,2025-07-20,2025-07-23,2025-07-26
3875,20250719,7,45,3,5,8776.15,5684.7,1666.91,2025-07-19,2025-07-20,2025-07-23,2025-07-26
3876,20250719,11,35,3,2,6499.22,4673.94,1113.33,2025-07-19,2025-07-20,2025-07-23,2025-07-24
3877,20250719,1,49,4,5,11638.45,7199.8,2663.75,2025-07-19,2025-07-20,2025-07-22,2025-07-24
3878,20250719,7,58,3,3,32499.69,23691.75,5404.11,2025-07-19,2025-07-21,2025-07-24,2025-07-26
3879,20250719,7,32,5,4,10186.84,7159.28,1936.88,2025-07-19,2025-07-21,2025-07-23,2025-07-26
3880,20250719,6,52,3,4,35622.84,27566.76,6916.24,2025-07-19,2025-07-21,2025-07-24,2025-07-26
3881,20250719,10,31,2,1,1082.34,658.67,199.0,2025-07-19,2025-07-21,2025-07-23,2025-07-25
3882,20250719,8,21,5,3,1028.43,543.99,201.25,2025-07-19,2025-07-20,2025-07-23,2025-07-26
3883,20250719,10,32,2,4,10186.84,7159.28,2321.81,2025-07-19,2025-07-20,2025-07-23,2025-07-25
3884,20250719,12,41,2,5,5845.5,4079.75,1129.04,2025-07-19,2025-07-22,2025-07-26,2025-07-26
3885,20250719,7,29,2,1,925.11,689.38,203.84,2025-07-19,2025-07-21,2025-07-24,2025-07-26
3886,20250719,10,32,2,3,7640.13,5369.46,1401.51,2025-07-19,2025-07-21,2025-07-23,2025-07-25
3887,20250719,6,5,4,4,3159.88,1878.12,745.1,2025-07-19,2025-07-20,2025-07-22,2025-07-26
3888,20250719,9,39,2,1,2451.3,1683.14,551.08,2025-07-19,2025-07-20,2025-07-27,2025-07-26
3889,20250719,6,48,3,2,2244.16,1530.38,331.27,2025-07-19,2025-07-20,2025-07-23,2025-07-26
3890,20250719,1,6,4,3,4344.78,2164.74,1110.83,2025-07-19,2025-07-21,2025-07-23,2025-07-24
3891,20250720,5,10,1,3,3630.15,2805.66,586.88,2025-07-20,2025-07-22,2025-07-24,2025-07-26
3892,20250720,11,39,1,4,9805.2,6732.56,1431.16,2025-07-20,2025-07-21,2025-07-24,2025-07-25
3893,20250720,5,28,3,1,2734.93,1732.85,528.39,2025-07-20,2025-07-22,2025-07-26,2025-07-26
3894,20250720,1,18,1,2,4058.98,3604.5,553.42,2025-07-20,2025-07-21,2025-07-23,2025-07-25
3895,20250720,6,56,1,2,13370.8,10385.22,1930.25,2025-07-20,2025-07-23,2025-07-25,2025-07-27
3896,20250720,12,32,1,3,7640.13,5369.46,1086.3,2025-07-20,2025-07-21,2025-07-25,2025-07-27
3897,20250720,6,16,3,4,15601.28,12392.32,2286.93,2025-07-20,2025-07-23,2025-07-25,2025-07-27
3898,20250720,5,48,4,4,4488.32,3060.76,1166.85,2025-07-20,2025-07-21,2025-07-23,2025-07-26
3899,20250720,11,22,4,4,3786.4,1740.36,1067.34,2025-07-20,2025-07-23,2025-07-25,2025-07-25
3900,20250720,10,5,1,2,1579.94,939.06,251.96,2025-07-20,2025-07-22,2025-07-24,2025-07-26
3901,20250720,8,48,3,2,2244.16,1530.38,416.19,2025-07-20,2025-07-21,2025-07-23,2025-07-27
3902,20250720,2,57,5,3,6723.9,5349.21,1457.62,2025-07-20,2025-07-22,2025-07-26,2025-07-25
3903,20250720,11,54,3,5,15070.1,10654.2,2366.62,2025-07-20,2025-07-21,2025-07-23,2025-07-25
3904,20250720,6,56,2,2,13370.8,10385.22,2344.71,2025-07-20,2025-07-21,2025-07-23,2025-07-27
3905,20250720,5,14,5,3,11542.89,8952.54,2125.82,2025-07-20,2025-07-22,2025-07-24,2025-07-26
3906,20250720,12,26,1,5,15154.35,9910.95,2347.83,2025-07-20,2025-07-22,2025-07-26,2025-07-27
3907,20250720,6,6,3,5,7241.3,3607.9,1303.76,2025-07-20,2025-07-23,2025-07-26,2025-07-27
3908,20250720,2,30,3,3,3534.33,2508.81,523.06,2025-07-20,2025-07-21,2025-07-24,2025-07-25
3909,20250721,5,7,4,5,2615.5,1479.0,708.95,2025-07-21,2025-07-22,2025-07-25,2025-07-27
3910,20250721,7,59,2,5,16441.05,13380.85,2970.41,2025-07-21,2025-07-23,2025-07-26,2025-07-28
3911,20250721,9,50,3,5,4018.4,2712.05,678.18,2025-07-21,2025-07-22,2025-07-24,2025-07-28
3912,20250721,7,50,2,1,803.68,542.41,159.84,2025-07-21,2025-07-22,2025-07-24,2025-07-28
3913,20250721,10,17,3,2,1631.32,1412.42,288.86,2025-07-21,2025-07-22,2025-07-29,2025-07-27
3914,20250721,7,35,3,4,12998.44,9347.88,1945.79,2025-07-21,2025-07-24,2025-07-28,2025-07-28
3915,20250721,3,10,4,5,6050.25,4676.1,1406.21,2025-07-21,2025-07-23,2025-07-27,2025-07-27
3916,20250721,8,26,5,2,6061.74,3964.38,1082.09,2025-07-21,2025-07-22,2025-07-24,2025-07-28
3917,20250721,10,30,2,1,1178.11,836.27,247.21,2025-07-21,2025-07-22,2025-07-26,2025-07-27
3918,20250721,11,17,2,2,1631.32,1412.42,352.35,2025-07-21,2025-07-23,2025-07-25,2025-07-26
3919,20250721,11,5,4,3,2369.91,1408.59,627.0,2025-07-21,2025-07-22,2025-07-24,2025-07-26
3920,20250721,6,30,5,3,3534.33,2508.81,651.64,2025-07-21,2025-07-22,2025-07-24,2025-07-28
3921,20250721,11,47,3,3,4227.3,3099.75,631.38,2025-07-21,2025-07-22,2025-07-26,2025-07-26
3922,20250721,6,30,1,3,3534.33,2508.81,474.75,2025-07-21,2025-07-24,2025-07-27,2025-07-28
3923,20250721,6,23,3,5,3771.15,2208.85,696.05,2025-07-21,2025-07-23,2025-07-25,2025-07-28
3924,20250722,10,20,4,3,2262.66,980.13,638.29,2025-07-22,2025-07-23,2025-07-25,2025-07-28
3925,20250722,1,10,4,5,6050.25,4676.1,1636.63,2025-07-22,2025-07-23,2025-07-26,2025-07-27
3926,20250722,4,27,1,2,3852.3,2493.62,619.74,2025-07-22,2025-07-24,2025-07-31,2025-07-28
3927,20250722,5,29,1,1,925.11,689.38,137.31,2025-07-22,2025-07-23,2025-07-27,2025-07-28
3928,20250722,8,41,4,3,3507.3,2447.85,937.2,2025-07-22,2025-07-23,2025-07-26,2025-07-29
3929,20250722,12,52,4,2,17811.42,13783.38,5086.31,2025-07-22,2025-07-23,2025-07-25,2025-07-29
3930,20250722,6,37,2,1,2570.99,1917.19,517.01,2025-07-22,2025-07-23,2025-07-27,2025-07-29
3931,20250722,6,46,4,1,1264.92,898.06,280.43,2025-07-22,2025-07-23,2025-07-26,2025-07-29
3932,20250722,7,7,1,4,2092.4,1183.2,299.54,2025-07-22,2025-07-24,2025-07-27,2025-07-29
3933,20250722,1,49,1,1,2327.69,1439.96,395.25,2025-07-22,2025-07-23,2025-07-26,2025-07-27
3934,20250722,5,37,1,5,12854.95,9585.95,1889.18,2025-07-22,2025-07-23,2025-07-27,2025-07-28
3935,20250722,6,21,3,4,1371.24,725.32,261.35,2025-07-22,2025-07-23,2025-07-26,2025-07-29
3936,20250722,6,38,4,2,7681.88,5986.1,2015.29,2025-07-22,2025-07-24,2025-07-28,2025-07-29
3937,20250722,7,29,2,2,1850.22,1378.76,353.72,2025-07-22,2025-07-23,2025-07-25,2025-07-29
3938,20250722,4,24,5,3,2539.62,1252.47,511.95,2025-07-22,2025-07-23,2025-07-25,2025-07-28
3939,20250722,1,30,1,5,5890.55,4181.35,893.74,2025-07-22,2025-07-23,2025-07-25,2025-07-27
3940,20250722,4,15,4,1,4259.96,3283.34,1145.91,2025-07-22,2025-07-24,2025-07-26,2025-07-28
3941,20250722,4,4,3,3,3289.86,1862.37,503.06,2025-07-22,2025-07-24,2025-07-31,2025-07-28
3942,20250722,4,28,2,2,5469.86,3465.7,1032.81,2025-07-22,2025-07-24,2025-07-27,2025-07-28
3943,20250722,7,29,4,1,925.11,689.38,262.55,2025-07-22,2025-07-23,2025-07-30,2025-07-29
3944,20250722,4,46,4,1,1264.92,898.06,331.81,2025-07-22,2025-07-25,2025-07-28,2025-07-28
3945,20250722,4,52,2,4,35622.84,27566.76,7858.71,2025-07-22,2025-07-23,2025-07-25,2025-07-28
3946,20250722,1,33,1,3,6143.07,4242.75,833.41,2025-07-22,2025-07-27,2025-07-29,2025-07-27
3947,20250722,12,31,4,3,3247.02,1976.01,862.3,2025-07-22,2025-07-24,2025-07-26,2025-07-29
3948,20250722,9,56,4,4,26741.6,20770.44,6543.33,2025-07-22,2025-07-23,2025-07-25,2025-07-29
3949,20250722,3,44,1,2,3525.46,2638.02,575.9,2025-07-22,2025-07-23,2025-07-25,2025-07-28
3950,20250723,11,11,2,2,8259.46,6433.54,1803.09,2025-07-23,2025-07-24,2025-07-26,2025-07-28
3951,20250723,8,51,3,5,3525.1,2161.25,654.28,2025-07-23,2025-07-24,2025-07-26,2025-07-30
3952,20250723,10,56,2,3,20056.2,15577.83,3952.88,2025-07-23,2025-07-24,2025-07-27,2025-07-29
3953,20250723,7,59,2,2,6576.42,5352.34,1189.36,2025-07-23,2025-07-25,2025-07-27,2025-07-30
3954,20250723,5,5,1,1,789.97,469.53,129.06,2025-07-23,2025-07-25,2025-07-28,2025-07-29
3955,20250723,12,22,1,4,3786.4,1740.36,639.76,2025-07-23,2025-07-24,2025-07-31,2025-07-30
3956,20250723,11,22,1,2,1893.2,870.18,288.46,2025-07-23,2025-07-25,2025-07-28,2025-07-28
3957,20250723,12,38,1,4,15363.76,11972.2,2313.55,2025-07-23,2025-07-25,2025-07-28,2025-07-30
3958,20250723,5,56,3,1,6685.4,5192.61,1054.75,2025-07-23,2025-07-25,2025-07-27,2025-07-29
3959,20250723,2,17,3,2,1631.32,1412.42,252.23,2025-07-23,2025-07-24,2025-07-31,2025-07-28
3960,20250723,2,8,1,2,1208.42,733.44,183.53,2025-07-23,2025-07-26,2025-07-28,2025-07-28
3961,20250723,1,33,3,4,8190.76,5657.0,1567.93,2025-07-23,2025-07-24,2025-07-26,2025-07-28
3962,20250723,12,37,1,4,10283.96,7668.76,1617.29,2025-07-23,2025-07-24,2025-07-26,2025-07-30
3963,20250723,9,16,4,4,15601.28,12392.32,3484.21,2025-07-23,2025-07-25,2025-07-27,2025-07-30
3964,20250723,7,42,3,1,2627.91,1950.66,465.04,2025-07-23,2025-07-24,2025-07-26,2025-07-30
3965,20250723,3,3,2,5,5295.5,2683.75,1168.89,2025-07-23,2025-07-24,2025-07-26,2025-07-29
3966,20250723,5,7,3,5,2615.5,1479.0,407.6,2025-07-23,2025-07-24,2025-07-28,2025-07-29
3967,20250723,3,25,4,3,1314.6,667.23,357.82,2025-07-23,2025-07-24,2025-07-26,2025-07-29
3968,20250723,5,7,3,1,523.1,295.8,86.29,2025-07-23,2025-07-24,2025-07-28,2025-07-29
3969,20250723,4,39,3,4,9805.2,6732.56,1809.22,2025-07-23,2025-07-24,2025-07-27,2025-07-29
3970,20250723,1,37,4,4,10283.96,7668.76,2682.96,2025-07-23,2025-07-24,2025-07-26,2025-07-28
3971,20250723,11,8,4,5,3021.05,1833.6,744.08,2025-07-23,2025-07-24,2025-07-27,2025-07-28
3972,20250723,12,56,2,5,33427.0,25963.05,5882.83,2025-07-23,2025-07-24,2025-07-27,2025-07-30
3973,20250723,10,26,2,1,3030.87,1982.19,599.33,2025-07-23,2025-07-24,2025-07-31,2025-07-29
3974,20250723,4,5,3,4,3159.88,1878.12,574.02,2025-07-23,2025-07-25,2025-07-27,2025-07-29
3975,20250723,3,26,4,2,6061.74,3964.38,1367.33,2025-07-23,2025-07-24,2025-07-27,2025-07-29
3976,20250723,1,36,4,4,12734.16,9368.96,3056.36,2025-07-23,2025-07-24,2025-07-26,2025-07-28
3977,20250723,10,15,1,3,12779.88,9850.02,1943.0,2025-07-23,2025-07-25,2025-07-29,2025-07-29
3978,20250723,4,44,4,1,1762.73,1319.01,375.14,2025-07-23,2025-07-24,2025-07-26,2025-07-29
3979,20250724,6,55,1,3,31410.15,22371.12,4482.64,2025-07-24,2025-07-25,2025-07-28,2025-07-31
3980,20250724,12,46,2,1,1264.92,898.06,281.53,2025-07-24,2025-07-26,2025-07-28,2025-07-31
3981,20250724,2,10,5,2,2420.1,1870.44,416.97,2025-07-24,2025-07-25,2025-07-27,2025-07-29
3982,20250724,11,38,4,5,19204.7,14965.25,4913.79,2025-07-24,2025-07-27,2025-07-29,2025-07-29
3983,20250724,10,30,1,4,4712.44,3345.08,618.11,2025-07-24,2025-07-25,2025-07-27,2025-07-30
3984,20250724,1,23,2,4,3016.92,1767.08,677.16,2025-07-24,2025-07-27,2025-07-29,2025-07-29
3985,20250724,3,17,5,4,3262.64,2824.84,527.81,2025-07-24,2025-07-25,2025-07-27,2025-07-30
3986,20250724,9,52,1,5,44528.55,34458.45,6860.82,2025-07-24,2025-07-25,2025-07-27,2025-07-31
3987,20250724,9,17,1,5,4078.3,3531.05,603.22,2025-07-24,2025-07-26,2025-07-28,2025-07-31
3988,20250724,11,28,5,1,2734.93,1732.85,502.14,2025-07-24,2025-07-25,2025-07-27,2025-07-29
3989,20250724,11,54,4,5,15070.1,10654.2,4105.52,2025-07-24,2025-07-25,2025-07-28,2025-07-29
3990,20250724,4,54,1,4,12056.08,8523.36,1949.63,2025-07-24,2025-07-25,2025-07-27,2025-07-30
3991,20250724,5,38,4,4,15363.76,11972.2,3648.89,2025-07-24,2025-07-26,2025-07-28,2025-07-30
3992,20250724,5,56,2,1,6685.4,5192.61,1257.74,2025-07-24,2025-07-25,2025-07-28,2025-07-30
3993,20250724,1,38,2,4,15363.76,11972.2,3280.5,2025-07-24,2025-07-25,2025-07-27,2025-07-29
3994,20250724,2,23,2,3,2262.69,1325.31,499.39,2025-07-24,2025-07-25,2025-07-27,2025-07-29
3995,20250724,10,50,4,3,2411.04,1627.23,660.2,2025-07-24,2025-07-26,2025-07-28,2025-07-30
3996,20250724,8,27,4,1,1926.15,1246.81,424.84,2025-07-24,2025-07-25,2025-08-01,2025-07-31
3997,20250724,8,26,2,4,12123.48,7928.76,2324.36,2025-07-24,2025-07-26,2025-07-28,2025-07-31
3998,20250724,6,30,1,5,5890.55,4181.35,960.52,2025-07-24,2025-07-25,2025-07-27,2025-07-31
3999,20250724,10,14,2,3,11542.89,8952.54,2148.15,2025-07-24,2025-07-29,2025-07-31,2025-07-30
4000,20250724,4,38,1,5,19204.7,14965.25,2671.41,2025-07-24,2025-07-26,2025-07-29,2025-07-30
4001,20250724,6,48,2,4,4488.32,3060.76,865.07,2025-07-24,2025-07-25,2025-07-28,2025-07-31
4002,20250724,11,46,5,1,1264.92,898.06,220.04,2025-07-24,2025-07-25,2025-07-27,2025-07-29
4003,20250724,9,31,1,4,4329.36,2634.68,724.05,2025-07-24,2025-07-27,2025-07-29,2025-07-31
4004,20250724,6,30,1,2,2356.22,1672.54,360.8,2025-07-24,2025-07-27,2025-07-29,2025-07-31
4005,20250724,7,15,3,5,21299.8,16416.7,3277.41,2025-07-24,2025-07-26,2025-07-29,2025-07-31
4006,20250724,8,5,3,1,789.97,469.53,116.37,2025-07-24,2025-07-25,2025-07-27,2025-07-31
4007,20250724,6,8,1,5,3021.05,1833.6,442.21,2025-07-24,2025-07-25,2025-07-28,2025-07-31
4008,20250724,7,35,5,2,6499.22,4673.94,1156.1,2025-07-24,2025-07-25,2025-07-27,2025-07-31
4009,20250724,4,4,4,2,2193.24,1241.58,567.52,2025-07-24,2025-07-27,2025-07-29,2025-07-30
4010,20250724,7,2,4,1,641.24,339.6,176.4,2025-07-24,2025-07-29,2025-07-31,2025-07-31
4011,20250724,5,46,1,1,1264.92,898.06,183.98,2025-07-24,2025-07-25,2025-07-27,2025-07-30
4012,20250724,6,29,3,4,3700.44,2757.52,595.69,2025-07-24,2025-07-25,2025-07-27,2025-07-31
4013,20250725,3,33,2,4,8190.76,5657.0,1744.01,2025-07-25,2025-07-26,2025-07-29,2025-07-31
4014,20250725,5,17,3,5,4078.3,3531.05,659.27,2025-07-25,2025-07-26,2025-07-29,2025-07-31
4015,20250725,6,16,1,5,19501.6,15490.4,3040.86,2025-07-25,2025-07-27,2025-07-30,2025-08-01
4016,20250725,1,17,1,3,2446.98,2118.63,418.04,2025-07-25,2025-07-28,2025-07-31,2025-07-30
4017,20250725,1,21,1,4,1371.24,725.32,200.14,2025-07-25,2025-07-30,2025-08-06,2025-07-30
4018,20250725,6,22,4,4,3786.4,1740.36,962.82,2025-07-25,2025-07-30,2025-08-01,2025-08-01
4019,20250725,9,41,5,5,5845.5,4079.75,1076.29,2025-07-25,2025-07-27,2025-07-29,2025-08-01
4020,20250725,12,38,5,2,7681.88,5986.1,1294.19,2025-07-25,2025-07-28,2025-08-01,2025-08-01
4021,20250725,1,58,5,5,54166.15,39486.25,11739.09,2025-07-25,2025-07-28,2025-07-31,2025-07-30
4022,20250725,7,14,5,5,19238.15,14920.9,3832.71,2025-07-25,2025-07-26,2025-07-28,2025-08-01
4023,20250725,9,50,3,5,4018.4,2712.05,682.53,2025-07-25,2025-07-27,2025-07-30,2025-08-01
4024,20250725,5,52,1,3,26717.13,20675.07,4088.58,2025-07-25,2025-07-27,2025-07-29,2025-07-31
4025,20250725,2,31,5,5,5411.7,3293.35,995.0,2025-07-25,2025-07-26,2025-07-28,2025-07-30
4026,20250725,4,13,4,5,28930.9,24395.1,7355.77,2025-07-25,2025-07-26,2025-07-28,2025-07-31
4027,20250725,6,6,4,2,2896.52,1443.16,730.01,2025-07-25,2025-07-26,2025-07-29,2025-08-01
4028,20250725,3,2,1,2,1282.48,679.2,205.68,2025-07-25,2025-07-27,2025-07-29,2025-07-31
4029,20250725,12,57,3,3,6723.9,5349.21,1097.31,2025-07-25,2025-07-26,2025-07-28,2025-08-01
4030,20250725,9,32,3,1,2546.71,1789.82,375.22,2025-07-25,2025-07-28,2025-07-30,2025-08-01
4031,20250725,3,56,2,1,6685.4,5192.61,1449.36,2025-07-25,2025-07-26,2025-07-28,2025-07-31
4032,20250725,11,37,2,3,7712.97,5751.57,1390.25,2025-07-25,2025-07-26,2025-07-30,2025-07-30
4033,20250725,7,4,3,3,3289.86,1862.37,524.44,2025-07-25,2025-07-26,2025-07-30,2025-08-01
4034,20250725,4,13,1,3,17358.54,14637.06,2609.79,2025-07-25,2025-07-26,2025-07-30,2025-07-31
4035,20250725,12,36,1,5,15917.7,11711.2,2536.08,2025-07-25,2025-07-26,2025-07-28,2025-08-01
4036,20250725,2,56,2,4,26741.6,20770.44,6114.99,2025-07-25,2025-07-26,2025-07-28,2025-07-30
4037,20250725,8,5,2,5,3949.85,2347.65,752.58,2025-07-25,2025-07-27,2025-07-30,2025-08-01
4038,20250725,8,1,1,1,347.04,219.07,55.53,2025-07-25,2025-07-26,2025-07-28,2025-08-01
4039,20250725,8,43,1,5,7345.65,4439.25,979.25,2025-07-25,2025-07-26,2025-07-28,2025-08-01
4040,20250726,2,55,3,5,52350.25,37285.2,9497.12,2025-07-26,2025-07-27,2025-07-29,2025-07-31
4041,20250726,12,10,5,4,4840.2,3740.88,1013.93,2025-07-26,2025-07-28,2025-07-31,2025-08-02
4042,20250726,4,49,3,3,6983.07,4319.88,1189.09,2025-07-26,2025-07-27,2025-07-29,2025-08-01
4043,20250726,9,41,5,3,3507.3,2447.85,728.47,2025-07-26,2025-07-27,2025-07-31,2025-08-02
4044,20250726,10,42,2,3,7883.73,5851.98,1624.78,2025-07-26,2025-07-31,2025-08-04,2025-08-01
4045,20250726,8,22,4,4,3786.4,1740.36,890.57,2025-07-26,2025-07-29,2025-08-05,2025-08-02
4046,20250726,5,59,1,5,16441.05,13380.85,2696.03,2025-07-26,2025-07-28,2025-07-31,2025-08-01
4047,20250726,3,25,1,5,2191.0,1112.05,287.21,2025-07-26,2025-07-29,2025-07-31,2025-08-01
4048,20250726,2,12,2,5,23084.1,18918.95,5243.51,2025-07-26,2025-07-31,2025-08-04,2025-07-31
4049,20250726,12,29,1,4,3700.44,2757.52,589.75,2025-07-26,2025-07-27,2025-07-29,2025-08-02
4050,20250726,5,20,1,3,2262.66,980.13,308.6,2025-07-26,2025-07-29,2025-08-02,2025-08-01
4051,20250726,10,58,2,4,43332.92,31589.0,7795.05,2025-07-26,2025-07-31,2025-08-02,2025-08-01
4052,20250726,8,8,2,4,2416.84,1466.88,520.01,2025-07-26,2025-07-29,2025-07-31,2025-08-02
4053,20250726,9,56,3,1,6685.4,5192.61,1250.71,2025-07-26,2025-07-28,2025-07-31,2025-08-02
4054,20250726,4,18,5,1,2029.49,1802.25,401.88,2025-07-26,2025-07-27,2025-07-29,2025-08-01
4055,20250726,7,4,3,1,1096.62,620.79,190.21,2025-07-26,2025-07-27,2025-07-29,2025-08-02
4056,20250726,12,23,3,4,3016.92,1767.08,499.83,2025-07-26,2025-07-27,2025-07-29,2025-08-02
4057,20250726,7,45,4,2,3510.46,2273.88,779.12,2025-07-26,2025-07-27,2025-07-29,2025-08-02
4058,20250726,1,15,2,5,21299.8,16416.7,3916.09,2025-07-26,2025-07-27,2025-07-29,2025-07-31
4059,20250726,5,54,3,1,3014.02,2130.84,575.77,2025-07-26,2025-07-28,2025-07-30,2025-08-01
4060,20250726,4,7,5,1,523.1,295.8,106.91,2025-07-26,2025-07-27,2025-07-29,2025-08-01
4061,20250726,5,59,1,4,13152.84,10704.68,2245.19,2025-07-26,2025-07-27,2025-07-30,2025-08-01
4062,20250727,1,57,1,1,2241.3,1783.07,338.38,2025-07-27,2025-07-28,2025-07-31,2025-08-01
4063,20250727,4,14,5,5,19238.15,14920.9,3685.39,2025-07-27,2025-07-29,2025-07-31,2025-08-02
4064,20250727,5,11,1,5,20648.65,16083.85,3224.94,2025-07-27,2025-07-29,2025-08-05,2025-08-02
4065,20250727,11,49,2,4,9310.76,5759.84,1965.16,2025-07-27,2025-07-30,2025-08-01,2025-08-01
4066,20250727,8,52,5,3,26717.13,20675.07,4694.31,2025-07-27,2025-07-28,2025-07-31,2025-08-03
4067,20250727,3,28,4,2,5469.86,3465.7,1466.64,2025-07-27,2025-07-28,2025-07-31,2025-08-02
4068,20250727,7,21,1,2,685.62,362.66,91.84,2025-07-27,2025-07-28,2025-07-31,2025-08-03
4069,20250727,12,41,1,3,3507.3,2447.85,580.14,2025-07-27,2025-07-28,2025-08-01,2025-08-03
4070,20250727,11,20,2,4,3016.88,1306.84,603.96,2025-07-27,2025-07-28,2025-07-31,2025-08-01
4071,20250727,6,21,2,1,342.81,181.33,72.97,2025-07-27,2025-07-28,2025-07-31,2025-08-03
4072,20250727,2,26,3,5,15154.35,9910.95,2300.79,2025-07-27,2025-07-29,2025-07-31,2025-08-01
