OrderID,CostTypeID,Amount
5695,2,548.5
5695,3,448.13
5695,4,729.05
5695,5,144.64
5696,1,1123.97
5696,2,613.05
5696,3,454.2
5696,4,834.95
5696,5,168.3
5697,1,86.73
5697,2,50.01
5697,3,32.39
5697,4,54.14
5697,5,10.92
5698,1,131.56
5698,2,72.82
5698,3,58.21
5698,4,92.47
5698,5,19.48
5699,1,29.46
5699,2,15.08
5699,3,12.59
5699,4,21.44
5699,5,3.86
5700,1,735.67
5700,2,442.14
5700,3,298.88
5700,4,525.29
5700,5,104.78
5701,1,459.25
5701,2,272.1
5701,3,192.24
5701,4,354.75
5701,5,69.84
5702,1,759.47
5702,2,430.53
5702,3,377.9
5702,4,567.53
5702,5,125.62
5703,1,92.9
5703,2,51.76
5703,3,39.15
5703,4,68.29
5703,5,13.62
5704,1,193.27
5704,2,105.52
5704,3,81.35
5704,4,143.72
5704,5,29.52
5705,1,386.71
5705,2,213.4
5705,3,164.43
5705,4,283.79
5705,5,51.48
5706,1,1159.89
5706,2,594.65
5706,3,467.8
5706,4,713.88
5706,5,152.4
5707,1,224.06
5707,2,129.62
5707,3,90.77
5707,4,157.74
5707,5,31.58
5708,1,1000.65
5708,2,522.9
5708,3,373.6
5708,4,717.44
5708,5,123.15
5709,1,367.01
5709,2,178.28
5709,3,154.66
5709,4,240.14
5709,5,53.25
5710,1,259.92
5710,2,156.53
5710,3,119.84
5710,4,188.68
5710,5,43.33
5711,1,14.66
5711,2,9.05
5711,3,6.8
5711,4,11.38
5711,5,1.96
5712,1,459.89
5712,2,245.3
5712,3,186.66
5712,4,348.17
5712,5,61.95
5713,1,381.13
5713,2,195.51
5713,3,138.27
5713,4,228.98
5713,5,53.19
5714,1,451.88
5714,2,267.56
5714,3,179.18
5714,4,303.93
5714,5,64.82
5715,1,660.72
5715,2,350.01
5715,3,251.31
5715,4,478.91
5715,5,83.5
5716,1,189.81
5716,2,102.51
5716,3,75.73
5716,4,146.57
5716,5,28.16
5717,1,115.6
5717,2,66.74
5717,3,49.84
5717,4,87.85
5717,5,16.18
5718,1,205.88
5718,2,133.37
5718,3,85.01
5718,4,148.93
5718,5,28.56
5719,1,133.22
5719,2,69.66
5719,3,58.17
5719,4,99.24
5719,5,18.8
5720,1,430.67
5720,2,264.88
5720,3,222.25
5720,4,338.21
5720,5,63.4
5721,1,895.3
5721,2,543.39
5721,3,385.84
5721,4,632.27
5721,5,134.65
5722,1,112.33
5722,2,75.29
5722,3,55.0
5722,4,86.98
5722,5,18.54
5723,1,111.25
5723,2,54.78
5723,3,41.9
5723,4,78.54
5723,5,15.35
5724,1,190.62
5724,2,107.55
5724,3,81.64
5724,4,123.34
5724,5,23.18
5725,1,100.98
5725,2,57.55
5725,3,41.82
5725,4,68.93
5725,5,13.81
5726,1,118.05
5726,2,69.78
5726,3,54.63
5726,4,89.96
5726,5,17.8
5727,1,155.54
5727,2,88.26
5727,3,76.65
5727,4,130.18
5727,5,25.16
5728,1,803.14
5728,2,528.87
5728,3,366.83
5728,4,647.51
5728,5,127.94
5729,1,1026.71
5729,2,613.54
5729,3,520.26
5729,4,787.97
5729,5,166.79
5730,1,167.21
5730,2,108.72
5730,3,66.9
5730,4,127.43
5730,5,23.83
5731,1,555.45
5731,2,330.56
5731,3,225.9
5731,4,398.17
5731,5,78.56
5732,1,255.61
5732,2,152.58
5732,3,123.12
5732,4,211.36
5732,5,35.12
5733,1,119.41
5733,2,70.28
5733,3,48.16
5733,4,89.58
5733,5,16.11
5734,1,156.8
5734,2,95.07
5734,3,80.89
5734,4,116.44
5734,5,24.17
5735,1,132.97
5735,2,85.86
5735,3,67.21
5735,4,96.83
5735,5,20.44
5736,1,345.11
5736,2,208.08
5736,3,158.34
5736,4,265.43
5736,5,44.56
5737,1,1501.85
5737,2,811.34
5737,3,649.63
5737,4,1098.16
5737,5,242.21
5738,1,710.61
5738,2,425.22
5738,3,325.35
5738,4,499.16
5738,5,116.55
5739,1,809.17
5739,2,493.99
5739,3,384.99
5739,4,689.28
5739,5,134.74
5740,1,277.58
5740,2,153.55
5740,3,114.83
5740,4,210.28
5740,5,39.96
5741,1,124.73
5741,2,73.24
5741,3,51.6
5741,4,89.39
5741,5,19.04
5742,1,1680.37
5742,2,880.18
5742,3,642.8
5742,4,1190.09
5742,5,222.5
5743,1,597.06
5743,2,316.09
5743,3,262.42
5743,4,382.62
5743,5,85.32
5744,1,1186.44
5744,2,631.83
5744,3,463.99
5744,4,765.03
5744,5,144.0
5745,1,356.1
5745,2,195.8
5745,3,155.24
5745,4,224.53
5745,5,53.24
5746,1,208.85
5746,2,120.42
5746,3,92.09
5746,4,175.31
5746,5,29.45
5747,1,352.1
5747,2,168.14
5747,3,148.29
5747,4,208.62
5747,5,47.75
5748,1,219.78
5748,2,132.47
5748,3,86.84
5748,4,142.73
5748,5,27.83
5749,1,907.31
5749,2,448.58
5749,3,380.55
5749,4,593.64
5749,5,113.67
5750,1,624.0
5750,2,317.91
5750,3,265.49
5750,4,388.56
5750,5,85.56
5751,1,542.4
5751,2,293.48
5751,3,220.99
5751,4,384.02
5751,5,77.01
5752,1,784.3
5752,2,479.45
5752,3,360.99
5752,4,586.92
5752,5,115.13
5753,1,800.42
5753,2,463.99
5753,3,366.41
5753,4,621.78
5753,5,122.94
5754,1,901.06
5754,2,470.08
5754,3,382.12
5754,4,641.3
5754,5,117.47
5755,1,2263.5
5755,2,1165.62
5755,3,908.1
5755,4,1498.39
5755,5,311.26
5756,1,363.43
5756,2,203.13
5756,3,160.61
5756,4,258.08
5756,5,54.65
5757,1,648.16
5757,2,416.6
5757,3,265.55
5757,4,464.61
5757,5,99.87
5758,1,33.44
5758,2,18.77
5758,3,12.66
5758,4,21.52
5758,5,4.58
5759,1,50.05
5759,2,31.01
5759,3,21.94
5759,4,37.97
5759,5,8.32
5760,1,766.3
5760,2,440.93
5760,3,344.01
5760,4,583.59
5760,5,109.16
5761,1,1019.4
5761,2,534.06
5761,3,442.8
5761,4,724.93
5761,5,134.25
5762,1,875.44
5762,2,538.38
5762,3,358.47
5762,4,642.99
5762,5,113.81
5763,1,761.01
5763,2,520.06
5763,3,370.42
5763,4,570.52
5763,5,107.75
5764,1,214.22
5764,2,122.46
5764,3,88.74
5764,4,142.52
5764,5,27.28
5765,1,444.46
5765,2,224.16
5765,3,193.17
5765,4,318.48
5765,5,54.42
5766,1,345.58
5766,2,182.43
5766,3,132.66
5766,4,216.39
5766,5,44.48
5767,1,68.88
5767,2,35.91
5767,3,29.93
5767,4,45.41
5767,5,10.19
5768,1,112.18
5768,2,61.4
5768,3,46.21
5768,4,86.42
5768,5,15.3
5769,1,33.33
5769,2,18.6
5769,3,13.53
5769,4,20.4
5769,5,4.53
5770,1,699.28
5770,2,416.46
5770,3,281.04
5770,4,464.48
5770,5,98.92
5771,1,509.46
5771,2,281.98
5771,3,218.0
5771,4,360.89
5771,5,72.58
5772,1,43.55
5772,2,22.89
5772,3,15.54
5772,4,26.47
5772,5,5.73
5773,1,151.39
5773,2,84.17
5773,3,73.58
5773,4,124.47
5773,5,23.96
5774,1,243.95
5774,2,154.2
5774,3,97.48
5774,4,188.2
5774,5,35.92
5775,1,1349.59
5775,2,848.54
5775,3,570.3
5775,4,1051.76
5775,5,184.65
5776,1,530.65
5776,2,367.33
5776,3,239.77
5776,4,393.42
5776,5,88.53
5777,1,1139.75
5777,2,615.4
5777,3,463.9
5777,4,797.43
5777,5,159.07
5778,1,438.16
5778,2,229.66
5778,3,168.65
5778,4,314.07
5778,5,59.24
5779,1,273.2
5779,2,177.77
5779,3,132.13
5779,4,226.68
5779,5,43.94
5780,1,98.29
5780,2,64.23
5780,3,49.15
5780,4,77.12
5780,5,15.85
5781,1,1598.65
5781,2,906.83
5781,3,582.35
5781,4,981.29
5781,5,209.25
5782,1,1175.39
5782,2,687.21
5782,3,511.08
5782,4,923.98
5782,5,187.25
5783,1,223.53
5783,2,122.45
5783,3,90.98
5783,4,157.06
5783,5,32.1
5784,1,34.01
5784,2,17.87
5784,3,13.46
5784,4,21.67
5784,5,4.59
5785,1,154.17
5785,2,95.41
5785,3,60.9
5785,4,104.67
5785,5,21.28
5786,1,59.38
5786,2,34.54
5786,3,27.04
5786,4,41.79
5786,5,9.07
5787,1,449.19
5787,2,255.87
5787,3,171.54
5787,4,331.2
5787,5,68.42
5788,1,72.95
5788,2,41.5
5788,3,29.25
5788,4,51.52
5788,5,9.14
5789,1,545.05
5789,2,308.67
5789,3,233.09
5789,4,341.83
5789,5,72.83
5790,1,154.68
5790,2,96.44
5790,3,77.69
5790,4,111.03
5790,5,21.44
5791,1,298.03
5791,2,164.3
5791,3,133.37
5791,4,231.55
5791,5,43.54
5792,1,127.83
5792,2,74.78
5792,3,53.44
5792,4,89.05
5792,5,15.87
5793,1,179.97
5793,2,95.15
5793,3,72.97
5793,4,112.15
5793,5,23.11
5794,1,670.16
5794,2,359.39
5794,3,304.27
5794,4,451.86
5794,5,100.36
5795,1,90.34
5795,2,49.98
5795,3,38.04
5795,4,60.93
5795,5,10.88
5796,1,290.0
5796,2,183.62
5796,3,137.6
5796,4,212.77
5796,5,46.98
5797,1,70.25
5797,2,46.24
5797,3,31.42
5797,4,51.81
5797,5,10.74
5798,1,308.03
5798,2,165.6
5798,3,131.54
5798,4,202.04
5798,5,43.04
5799,1,136.72
5799,2,67.66
5799,3,49.8
5799,4,82.65
5799,5,16.74
5800,1,95.69
5800,2,57.75
5800,3,47.67
5800,4,73.16
5800,5,14.99
5801,1,478.64
5801,2,316.21
5801,3,226.86
5801,4,394.55
5801,5,75.67
5802,1,72.59
5802,2,42.22
5802,3,36.55
5802,4,57.3
5802,5,11.2
5803,1,289.12
5803,2,141.64
5803,3,126.64
5803,4,202.74
5803,5,40.13
5804,1,239.4
5804,2,123.14
5804,3,89.46
5804,4,167.69
5804,5,30.56
5805,1,582.04
5805,2,288.17
5805,3,230.58
5805,4,394.04
5805,5,79.16
5806,1,175.33
5806,2,91.8
5806,3,78.63
5806,4,115.5
5806,5,22.59
5807,1,57.96
5807,2,32.09
5807,3,24.91
5807,4,39.57
5807,5,9.09
5808,1,143.66
5808,2,72.15
5808,3,55.06
5808,4,87.98
5808,5,18.55
5809,1,267.78
5809,2,141.69
5809,3,124.97
5809,4,177.4
5809,5,39.06
5810,1,425.61
5810,2,237.99
5810,3,190.38
5810,4,326.05
5810,5,60.31
5811,1,41.39
5811,2,22.41
5811,3,19.99
5811,4,31.32
5811,5,6.57
5812,1,305.0
5812,2,181.36
5812,3,124.62
5812,4,243.05
5812,5,48.73
5813,1,146.95
5813,2,99.12
5813,3,68.19
5813,4,112.22
5813,5,23.29
5814,1,1857.85
5814,2,945.33
5814,3,790.3
5814,4,1219.08
5814,5,279.7
5815,1,201.4
5815,2,106.85
5815,3,73.78
5815,4,130.94
5815,5,24.5
5816,1,279.31
5816,2,139.78
5816,3,112.3
5816,4,188.15
5816,5,39.54
5817,1,869.88
5817,2,591.25
5817,3,374.62
5817,4,671.53
5817,5,128.06
5818,1,289.18
5818,2,185.6
5818,3,137.83
5818,4,227.38
5818,5,42.93
5819,1,334.13
5819,2,195.72
5819,3,143.84
5819,4,232.93
5819,5,45.65
5820,1,249.88
5820,2,140.13
5820,3,99.16
5820,4,166.57
5820,5,37.38
5821,1,1541.81
5821,2,1039.99
5821,3,732.44
5821,4,1223.1
5821,5,260.47
5822,1,95.65
5822,2,57.06
5822,3,37.86
5822,4,62.76
5822,5,13.63
5823,1,961.29
5823,2,523.0
5823,3,390.66
5823,4,640.86
5823,5,135.28
5824,1,152.23
5824,2,93.04
5824,3,66.22
5824,4,129.02
5824,5,23.16
5825,1,416.53
5825,2,211.91
5825,3,177.24
5825,4,282.11
5825,5,61.07
5826,1,787.02
5826,2,452.5
5826,3,341.93
5826,4,562.38
5826,5,116.96
5827,1,192.45
5827,2,114.85
5827,3,86.38
5827,4,144.49
5827,5,27.93
5828,1,77.47
5828,2,44.26
5828,3,33.8
5828,4,49.11
5828,5,9.85
5829,1,100.08
5829,2,55.45
5829,3,48.95
5829,4,77.68
5829,5,14.48
5830,1,643.16
5830,2,353.42
5830,3,273.29
5830,4,398.67
5830,5,86.86
5831,1,297.26
5831,2,181.71
5831,3,130.77
5831,4,229.41
5831,5,46.34
5832,1,282.38
5832,2,154.52
5832,3,130.8
5832,4,203.66
5832,5,40.13
5833,1,345.23
5833,2,179.45
5833,3,136.64
5833,4,253.77
5833,5,49.73
5834,1,414.98
5834,2,256.23
5834,3,208.63
5834,4,334.32
5834,5,65.61
5835,1,290.41
5835,2,167.66
5835,3,123.82
5835,4,227.43
5835,5,48.96
5836,1,819.68
5836,2,505.15
5836,3,387.2
5836,4,563.11
5836,5,117.81
5837,1,569.99
5837,2,324.61
5837,3,266.11
5837,4,484.97
5837,5,84.97
5838,1,4278.29
5838,2,2734.29
5838,3,1953.84
5838,4,3059.52
5838,5,645.44
5839,1,168.86
5839,2,106.97
5839,3,71.49
5839,4,111.65
5839,5,26.03
5840,1,353.68
5840,2,224.11
5840,3,155.83
5840,4,268.83
5840,5,51.92
5841,1,989.3
5841,2,634.81
5841,3,453.53
5841,4,765.45
5841,5,134.2
5842,1,651.75
5842,2,371.36
5842,3,236.61
5842,4,470.06
5842,5,79.08
5843,1,60.54
5843,2,30.47
5843,3,25.91
5843,4,37.57
5843,5,8.71
5844,1,119.75
5844,2,79.74
5844,3,52.92
5844,4,97.11
5844,5,17.7
5845,1,79.89
5845,2,47.37
5845,3,37.33
5845,4,63.38
5845,5,12.24
5846,1,69.84
5846,2,39.87
5846,3,26.62
5846,4,47.89
5846,5,8.62
5847,1,64.04
5847,2,33.43
5847,3,27.0
5847,4,39.57
5847,5,9.11
5848,1,281.02
5848,2,177.54
5848,3,110.82
5848,4,194.74
5848,5,41.6
5849,1,197.08
5849,2,97.93
5849,3,85.87
5849,4,142.68
5849,5,25.77
5850,1,45.57
5850,2,23.53
5850,3,17.28
5850,4,31.73
5850,5,6.14
5851,1,340.82
5851,2,211.64
5851,3,146.27
5851,4,255.53
5851,5,52.35
5852,1,163.44
5852,2,97.25
5852,3,71.82
5852,4,123.79
5852,5,20.65
5853,1,261.97
5853,2,150.29
5853,3,116.66
5853,4,162.66
5853,5,34.96
5854,1,43.31
5854,2,25.71
5854,3,18.4
5854,4,28.87
5854,5,6.46
5855,1,233.42
5855,2,122.99
5855,3,105.86
5855,4,178.7
5855,5,35.77
5856,1,298.66
5856,2,192.59
5856,3,141.25
5856,4,242.84
5856,5,48.88
5857,1,173.77
5857,2,108.92
5857,3,72.13
5857,4,131.29
5857,5,23.21
5858,1,701.95
5858,2,339.62
5858,3,282.74
5858,4,454.78
5858,5,86.01
5859,1,749.47
5859,2,456.53
5859,3,318.68
5859,4,511.57
5859,5,115.12
5860,1,132.42
5860,2,76.19
5860,3,48.22
5860,4,78.81
5860,5,15.83
5861,1,534.78
5861,2,312.59
5861,3,258.99
5861,4,406.63
5861,5,72.68
5862,1,197.84
5862,2,99.79
5862,3,76.48
5862,4,126.61
5862,5,26.77
5863,1,297.5
5863,2,168.3
5863,3,129.44
5863,4,242.82
5863,5,45.18
5864,1,1365.77
5864,2,797.51
5864,3,518.03
5864,4,905.86
5864,5,190.71
5865,1,99.49
5865,2,62.04
5865,3,48.73
5865,4,82.91
5865,5,14.26
5866,1,311.24
5866,2,168.46
5866,3,120.52
5866,4,216.57
5866,5,47.58
5867,1,40.25
5867,2,21.35
5867,3,14.6
5867,4,27.59
5867,5,5.76
5868,1,140.42
5868,2,70.84
5868,3,57.57
5868,4,100.54
5868,5,20.43
5869,1,1428.87
5869,2,747.81
5869,3,605.91
5869,4,871.55
5869,5,185.37
5870,1,213.25
5870,2,120.65
5870,3,94.08
5870,4,148.64
5870,5,31.33
5871,1,1959.97
5871,2,1251.58
5871,3,869.19
5871,4,1416.0
5871,5,287.87
5872,1,160.77
5872,2,109.82
5872,3,82.64
5872,4,126.98
5872,5,23.92
5873,1,134.29
5873,2,66.56
5873,3,55.31
5873,4,90.23
5873,5,17.38
5874,1,400.68
5874,2,230.58
5874,3,160.2
5874,4,288.38
5874,5,56.04
5875,1,159.44
5875,2,92.06
5875,3,61.08
5875,4,121.51
5875,5,22.65
5876,1,299.83
5876,2,152.57
5876,3,130.13
5876,4,207.22
5876,5,40.45
5877,1,186.76
5877,2,107.5
5877,3,79.98
5877,4,146.71
5877,5,28.23
5878,1,130.94
5878,2,75.24
5878,3,62.9
5878,4,89.19
5878,5,19.2
5879,1,290.8
5879,2,178.55
5879,3,135.55
5879,4,225.21
5879,5,43.84
5880,1,436.21
5880,2,266.36
5880,3,181.83
5880,4,338.17
5880,5,57.13
5881,1,344.6
5881,2,170.7
5881,3,143.43
5881,4,246.65
5881,5,44.07
5882,1,391.81
5882,2,220.58
5882,3,177.27
5882,4,264.77
5882,5,58.18
5883,1,583.31
5883,2,310.47
5883,3,279.18
5883,4,395.27
5883,5,86.81
5884,1,1016.92
5884,2,594.11
5884,3,419.53
5884,4,736.66
5884,5,144.66
5885,1,296.02
5885,2,163.87
5885,3,115.69
5885,4,213.04
5885,5,46.4
5886,1,616.76
5886,2,327.27
5886,3,264.09
5886,4,491.14
5886,5,91.38
5887,1,241.45
5887,2,123.0
5887,3,98.18
5887,4,164.25
5887,5,29.13
5888,1,571.12
5888,2,333.43
5888,3,222.66
5888,4,405.74
5888,5,80.96
5889,1,620.92
5889,2,326.16
5889,3,270.4
5889,4,382.48
5889,5,88.35
5890,1,178.16
5890,2,94.58
5890,3,65.86
5890,4,126.61
5890,5,25.71
5891,1,209.43
5891,2,101.57
5891,3,88.87
5891,4,140.28
5891,5,26.42
5892,1,364.15
5892,2,204.03
5892,3,149.32
5892,4,257.73
5892,5,46.22
5893,1,128.68
5893,2,71.9
5893,3,54.09
5893,4,90.46
5893,5,18.9
5894,1,649.14
5894,2,370.13
5894,3,275.92
5894,4,428.1
5894,5,98.18
5895,1,205.2
5895,2,112.33
5895,3,87.27
5895,4,131.81
5895,5,28.78
5896,1,63.27
5896,2,38.53
5896,3,29.91
5896,4,42.99
5896,5,10.4
5897,1,108.43
5897,2,71.29
5897,3,54.72
5897,4,92.46
5897,5,16.79
5898,1,441.23
5898,2,300.46
5898,3,222.87
5898,4,363.74
5898,5,64.89
5899,1,54.88
5899,2,30.64
5899,3,22.12
5899,4,42.79
5899,5,7.33
5900,1,127.74
5900,2,70.58
5900,3,56.05
5900,4,83.88
5900,5,17.55
5901,1,719.45
5901,2,431.32
5901,3,283.22
5901,4,464.61
5901,5,98.73
5902,1,51.14
5902,2,30.67
5902,3,23.1
5902,4,39.6
5902,5,7.59
5903,1,168.7
5903,2,112.47
5903,3,82.75
5903,4,129.2
5903,5,26.99
5904,1,1813.22
5904,2,914.14
5904,3,648.56
5904,4,1201.03
5904,5,256.9
5905,1,536.09
5905,2,313.68
5905,3,269.25
5905,4,430.44
5905,5,91.69
5906,1,695.38
5906,2,447.39
5906,3,324.48
5906,4,508.47
5906,5,101.06
5907,1,220.6
5907,2,128.51
5907,3,92.26
5907,4,157.01
5907,5,34.14
5908,1,199.99
5908,2,102.17
5908,3,76.87
5908,4,141.97
5908,5,26.52
5909,1,997.49
5909,2,542.68
5909,3,426.63
5909,4,647.25
5909,5,117.13
5910,1,188.98
5910,2,112.02
5910,3,84.98
5910,4,131.21
5910,5,30.54
5911,1,199.03
5911,2,129.22
5911,3,85.89
5911,4,149.56
5911,5,30.93
5912,1,257.58
5912,2,131.39
5912,3,92.82
5912,4,166.71
5912,5,36.13
5913,1,176.6
5913,2,99.46
5913,3,82.42
5913,4,142.17
5913,5,27.95
5914,1,594.88
5914,2,374.72
5914,3,270.76
5914,4,426.42
5914,5,93.77
5915,1,203.78
5915,2,138.59
5915,3,90.43
5915,4,159.72
5915,5,28.44
5916,1,2783.84
5916,2,1573.25
5916,3,1189.55
5916,4,2049.29
5916,5,395.98
5917,1,379.38
5917,2,260.55
5917,3,176.94
5917,4,292.9
5917,5,64.13
5918,1,616.34
5918,2,371.74
5918,3,305.83
5918,4,445.29
5918,5,96.94
5919,1,90.84
5919,2,55.33
5919,3,38.72
5919,4,69.69
5919,5,13.48
5920,1,101.4
5920,2,66.81
5920,3,47.1
5920,4,77.29
5920,5,14.66
5921,1,120.07
5921,2,68.82
5921,3,48.2
5921,4,75.81
5921,5,14.77
5922,1,187.92
5922,2,105.01
5922,3,80.32
5922,4,133.41
5922,5,25.2
5923,1,157.33
5923,2,81.7
5923,3,57.52
5923,4,111.55
5923,5,21.24
5924,1,326.42
5924,2,188.28
5924,3,165.67
5924,4,249.97
5924,5,46.27
5925,1,122.76
5925,2,59.95
5925,3,51.64
5925,4,80.14
5925,5,16.04
5926,1,96.52
5926,2,47.84
5926,3,39.49
5926,4,68.32
5926,5,12.41
5927,1,750.16
5927,2,398.45
5927,3,289.51
5927,4,490.51
5927,5,102.51
5928,1,66.22
5928,2,35.28
5928,3,28.28
5928,4,51.08
5928,5,8.5
5929,1,56.89
5929,2,33.78
5929,3,23.49
5929,4,42.46
5929,5,7.79
5930,1,472.69
5930,2,273.82
5930,3,210.35
5930,4,332.53
5930,5,63.16
5931,1,241.82
5931,2,151.12
5931,3,111.72
5931,4,163.99
5931,5,33.62
5932,1,184.51
5932,2,116.09
5932,3,79.54
5932,4,147.97
5932,5,25.4
5933,1,853.12
5933,2,419.02
5933,3,375.39
5933,4,636.05
5933,5,121.77
5934,1,203.13
5934,2,119.55
5934,3,91.15
5934,4,137.49
5934,5,26.06
5935,1,111.75
5935,2,63.15
5935,3,47.82
5935,4,71.29
5935,5,16.75
5936,1,48.97
5936,2,28.28
5936,3,22.6
5936,4,41.4
5936,5,7.04
5937,1,311.89
5937,2,155.44
5937,3,113.43
5937,4,190.62
5937,5,41.88
5938,1,124.3
5938,2,69.51
5938,3,55.27
5938,4,90.31
5938,5,18.91
5939,1,138.29
5939,2,89.11
5939,3,62.56
5939,4,95.64
5939,5,22.5
5940,1,124.49
5940,2,69.62
5940,3,48.76
5940,4,87.1
5940,5,17.51
5941,1,891.24
5941,2,487.97
5941,3,377.75
5941,4,656.28
5941,5,124.7
5942,1,155.99
5942,2,100.54
5942,3,77.21
5942,4,124.79
5942,5,22.36
5943,1,206.54
5943,2,114.14
5943,3,83.38
5943,4,150.28
5943,5,30.71
5944,1,151.06
5944,2,74.09
5944,3,61.47
5944,4,104.08
5944,5,19.47
5945,1,1335.92
5945,2,652.21
5945,3,485.11
5945,4,940.65
5945,5,182.24
5946,1,37.0
5946,2,19.87
5946,3,18.1
5946,4,26.3
5946,5,6.01
5947,1,733.21
5947,2,466.5
5947,3,339.04
5947,4,559.84
5947,5,97.65
5948,1,355.63
5948,2,215.38
5948,3,166.19
5948,4,257.98
5948,5,51.38
5949,1,287.27
5949,2,155.58
5949,3,108.89
5949,4,185.94
5949,5,42.76
5950,1,454.35
5950,2,230.09
5950,3,191.8
5950,4,329.36
5950,5,60.11
5951,1,768.75
5951,2,448.04
5951,3,280.15
5951,4,464.12
5951,5,107.98
5952,1,216.39
5952,2,123.6
5952,3,88.38
5952,4,166.63
5952,5,31.3
5953,1,398.81
5953,2,253.31
5953,3,175.6
5953,4,299.95
5953,5,67.96
5954,1,271.48
5954,2,146.06
5954,3,99.98
5954,4,165.47
5954,5,36.78
5955,1,307.17
5955,2,167.5
5955,3,136.73
5955,4,209.4
5955,5,44.52
5956,1,614.15
5956,2,349.34
5956,3,237.69
5956,4,451.99
5956,5,94.62
5957,1,609.58
5957,2,360.77
5957,3,264.41
5957,4,417.7
5957,5,86.61
5958,1,722.73
5958,2,422.4
5958,3,329.83
5958,4,550.62
5958,5,96.89
5959,1,672.52
5959,2,418.25
5959,3,291.82
5959,4,508.14
5959,5,90.81
5960,1,1299.83
5960,2,772.04
5960,3,524.0
5960,4,929.62
5960,5,173.23
5961,1,683.32
5961,2,409.93
5961,3,301.95
5961,4,478.85
5961,5,90.31
5962,1,137.29
5962,2,87.25
5962,3,64.1
5962,4,100.75
5962,5,20.35
5963,1,164.82
5963,2,95.11
5963,3,76.95
5963,4,129.66
5963,5,22.8
5964,1,1738.1
5964,2,936.57
5964,3,711.74
5964,4,1180.1
5964,5,235.29
5965,1,655.6
5965,2,382.06
5965,3,321.67
5965,4,521.02
5965,5,104.95
5966,1,729.86
5966,2,457.44
5966,3,367.5
5966,4,613.95
5966,5,107.85
5967,1,161.79
5967,2,87.65
5967,3,67.57
5967,4,123.28
5967,5,21.3
5968,1,29.34
5968,2,16.18
5968,3,12.02
5968,4,20.25
5968,5,4.18
5969,1,44.53
5969,2,25.12
5969,3,19.54
5969,4,32.59
5969,5,6.5
5970,1,280.89
5970,2,157.77
5970,3,118.94
5970,4,193.71
5970,5,38.5
5971,1,493.35
5971,2,249.81
5971,3,207.14
5971,4,363.37
5971,5,70.15
5972,1,130.53
5972,2,66.96
5972,3,56.69
5972,4,82.5
5972,5,17.36
5973,1,932.72
5973,2,563.61
5973,3,455.18
5973,4,747.33
5973,5,127.42
5974,1,201.11
5974,2,120.96
5974,3,87.19
5974,4,144.74
5974,5,29.47
5975,1,274.91
5975,2,159.06
5975,3,118.95
5975,4,202.8
5975,5,35.28
5976,1,111.97
5976,2,61.34
5976,3,48.24
5976,4,80.65
5976,5,15.13
5977,1,252.75
5977,2,141.81
5977,3,112.93
5977,4,183.66
5977,5,35.28
5978,1,907.37
5978,2,524.72
5978,3,353.37
5978,4,673.47
5978,5,122.92
5979,1,1359.78
5979,2,822.41
5979,3,562.9
5979,4,1035.46
5979,5,195.88
5980,1,341.16
5980,2,215.62
5980,3,170.38
5980,4,282.71
5980,5,50.7
5981,1,452.69
5981,2,285.23
5981,3,217.29
5981,4,318.52
5981,5,69.01
5982,1,133.95
5982,2,76.22
5982,3,63.11
5982,4,107.76
5982,5,21.92
5983,1,263.4
5983,2,157.43
5983,3,113.19
5983,4,206.51
5983,5,42.83
5984,1,271.49
5984,2,154.02
5984,3,106.98
5984,4,176.55
5984,5,37.85
5985,1,37.39
5985,2,20.8
5985,3,17.51
5985,4,29.13
5985,5,5.08
5986,1,850.34
5986,2,486.89
5986,3,332.47
5986,4,616.98
5986,5,112.04
5987,1,159.1
5987,2,96.03
5987,3,64.44
5987,4,103.55
5987,5,23.9
5988,1,1498.08
5988,2,823.07
5988,3,644.65
5988,4,991.04
5988,5,204.53
5989,1,222.16
5989,2,142.06
5989,3,103.22
5989,4,177.84
5989,5,36.25
5990,1,192.04
5990,2,118.33
5990,3,89.33
5990,4,138.98
5990,5,28.8
5991,1,119.43
5991,2,63.1
5991,3,51.83
5991,4,74.1
5991,5,16.29
5992,1,141.51
5992,2,83.97
5992,3,61.54
5992,4,108.96
5992,5,19.55
5993,1,56.58
5993,2,36.49
5993,3,25.72
5993,4,46.09
5993,5,7.89
5994,1,213.98
5994,2,115.22
5994,3,84.18
5994,4,136.13
5994,5,33.18
5995,1,185.41
5995,2,111.61
5995,3,76.69
5995,4,129.75
5995,5,27.22
5996,1,157.74
5996,2,97.46
5996,3,77.37
5996,4,110.32
5996,5,25.41
5997,1,549.28
5997,2,318.11
5997,3,245.24
5997,4,340.72
5997,5,70.44
5998,1,151.4
5998,2,87.4
5998,3,61.46
5998,4,93.17
5998,5,22.04
5999,1,326.82
5999,2,214.61
5999,3,148.93
5999,4,244.41
5999,5,55.04
6000,1,227.24
6000,2,136.25
6000,3,90.34
6000,4,146.98
6000,5,28.85
6001,1,1495.16
6001,2,821.68
6001,3,530.82
6001,4,975.87
6001,5,197.06
6002,1,821.73
6002,2,500.47
6002,3,385.67
6002,4,538.5
6002,5,108.98
6003,1,451.12
6003,2,280.23
6003,3,209.89
6003,4,370.76
6003,5,70.62
6004,1,96.68
6004,2,47.91
6004,3,40.62
6004,4,64.71
